City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Taltal,CL,2021-07-22 19:40:57,-25.4,-70.4833,61.88,68,23,4.38
279,Kalmunai,LK,2021-07-22 19:39:30,7.4167,81.8167,81.03,65,94,10.8
280,Komsomolskiy,UZ,2021-07-22 19:40:58,40.4272,71.7189,79.52,36,2,6.91
281,Zhongshu,CN,2021-07-22 19:40:58,24.5167,103.7667,63.36,96,100,4.45
282,Siteki,SZ,2021-07-22 19:40:59,-26.45,31.95,47.3,63,0,3.53
283,Leningradskiy,RU,2021-07-22 19:41:00,69.3833,178.4167,39.34,81,78,5.86
284,Mino,JP,2021-07-22 19:41:00,34.8269,135.4706,78.19,94,20,4.14
285,Laki,BG,2021-07-22 19:41:01,41.85,24.8167,64.56,71,62,1.19
286,Mehamn,NO,2021-07-22 19:41:01,71.0357,27.8492,44.55,76,75,24.16
287,Gejiu,CN,2021-07-22 19:41:02,23.306,103.1635,58.12,94,98,2.57
288,Mapiripan,CO,2021-07-22 19:41:02,2.8892,-72.1256,76.69,90,92,6.73
289,Abalak,RU,2021-07-22 19:41:03,58.1286,68.5944,68.7,87,80,7.16
290,Gat,IL,2021-07-22 19:37:01,31.61,34.7642,80.82,73,0,2.93
291,Klaksvik,FO,2021-07-22 19:41:04,62.2266,-6.589,52.72,94,96,5.61
292,Redlands,US,2021-07-22 19:41:04,34.0556,-117.1825,104.31,35,75,5.01
293,Port Hardy,CA,2021-07-22 19:41:05,50.6996,-127.4199,57.38,88,90,10.36
294,Naryan-Mar,RU,2021-07-22 19:41:05,67.6713,53.087,49.8,85,97,13.91
295,Katsuura,JP,2021-07-22 19:41:06,35.1333,140.3,79.11,83,18,3.09
296,Rantepao,ID,2021-07-22 19:41:06,-2.9701,119.8978,66.09,97,100,2.21
297,Nyurba,RU,2021-07-22 19:41:07,63.2842,118.3319,61.48,86,92,2.91
298,Mao,ES,2021-07-22 19:41:07,39.8885,4.2658,81.16,69,0,6.91
299,Isla Mujeres,MX,2021-07-22 19:41:08,21.2311,-86.731,89.65,69,1,8.23
300,Tigil,RU,2021-07-22 19:41:08,57.8,158.6667,59.13,73,100,7.38
301,Ancud,CL,2021-07-22 19:41:09,-41.8697,-73.8203,54.93,95,100,11.01
302,Laguna,US,2021-07-22 19:41:09,38.421,-121.4238,102.15,39,1,4.61
303,Trelew,AR,2021-07-22 19:40:51,-43.249,-65.3051,61.43,25,100,9.22
304,Carutapera,BR,2021-07-22 19:41:11,-1.195,-46.02,81.86,75,11,9.06
305,Harper,LR,2021-07-22 19:41:12,4.375,-7.7169,76.84,79,81,9.53
306,Bonavista,CA,2021-07-22 19:41:12,48.6499,-53.1147,57.2,85,100,11.3
307,Waingapu,ID,2021-07-22 19:41:13,-9.6567,120.2641,71.22,75,3,5.82
308,Ilulissat,GL,2021-07-22 19:41:14,69.2167,-51.1,46.42,76,75,9.22
309,Kerema,PG,2021-07-22 19:41:14,-7.9631,145.7785,77.04,91,100,7.14
310,Airai,TL,2021-07-22 19:41:15,-8.9266,125.4092,54.75,41,5,2.44
311,Aitape,PG,2021-07-22 19:41:16,-3.1374,142.3475,77.45,88,64,4.68
312,Sakakah,SA,2021-07-22 19:41:16,29.9697,40.2064,94.57,17,0,8.55
313,Carnarvon,AU,2021-07-22 19:41:16,-24.8667,113.6333,53.67,78,4,4.61
314,Labuhan,ID,2021-07-22 19:41:17,-6.8844,112.2051,76.37,84,75,7.18
315,Kazachinskoye,RU,2021-07-22 19:41:18,57.6953,93.2761,55.0,85,95,0.83
316,Boulder,US,2021-07-22 19:41:18,40.0833,-105.3505,90.88,30,1,7.0
317,Pisco,PE,2021-07-22 19:41:19,-13.7,-76.2167,64.45,72,75,6.91
318,Chunskiy,RU,2021-07-22 19:41:19,56.0815,99.6342,52.93,92,5,3.02
319,Sept-Iles,CA,2021-07-22 19:41:20,50.2001,-66.3821,67.24,74,75,5.01
320,Krasnoselkup,RU,2021-07-22 19:41:20,65.7,82.4667,57.7,83,100,8.08
321,Chardara,KZ,2021-07-22 19:41:21,41.2547,67.9692,79.63,30,0,10.31
322,Nyimba,ZM,2021-07-22 19:41:22,-14.5566,30.8149,68.18,42,1,5.84
323,Nabire,ID,2021-07-22 19:41:22,-3.3667,135.4833,75.22,90,98,4.36
324,Beihai,CN,2021-07-22 19:41:23,21.4833,109.1,79.21,89,100,2.17
325,Zelenoborsk,RU,2021-07-22 19:41:24,61.4669,64.0333,57.22,97,100,8.93
326,Kuytun,RU,2021-07-22 19:41:24,54.3419,101.5036,61.41,62,100,4.54
327,Havoysund,NO,2021-07-22 19:41:25,70.9963,24.6622,43.68,78,100,20.78
328,Dingle,PH,2021-07-22 19:41:25,10.9995,122.6711,77.58,86,100,13.02
329,Nadadores,MX,2021-07-22 19:41:26,27.05,-101.6,84.88,61,40,6.91
330,Anloga,GH,2021-07-22 19:41:26,5.7947,0.8973,79.02,82,85,13.29
331,Alto Araguaia,BR,2021-07-22 19:41:27,-17.3147,-53.2153,87.76,20,0,6.26
332,Pochutla,MX,2021-07-22 19:41:28,15.7432,-96.4661,92.82,50,23,7.34
333,Moyale,KE,2021-07-22 19:41:28,3.5167,39.0584,72.27,49,44,6.6
334,Mporokoso,ZM,2021-07-22 19:41:28,-9.3727,30.125,62.69,41,5,6.51
335,Iqaluit,CA,2021-07-22 19:41:29,63.7506,-68.5145,53.33,71,90,11.99
336,Turukhansk,RU,2021-07-22 19:41:30,65.8167,87.9833,60.73,98,100,6.69
337,Kochinda,IN,2021-07-22 19:41:30,21.7333,84.35,80.46,86,67,2.62
338,Provideniya,RU,2021-07-22 19:41:31,64.3833,-173.3,42.91,81,90,8.95
339,Fort Nelson,CA,2021-07-22 19:41:31,58.8053,-122.7002,56.79,94,75,6.91
340,Lanzhou,CN,2021-07-22 19:41:32,36.0564,103.7922,74.48,68,90,2.35
341,Jos,NG,2021-07-22 19:41:33,9.9167,8.9,72.7,95,87,7.05
342,Pestovo,RU,2021-07-22 19:41:34,58.5938,35.8024,54.5,95,100,3.67
343,Telc,CZ,2021-07-22 19:41:35,49.1842,15.4528,62.78,73,1,3.71
344,Aasiaat,GL,2021-07-22 19:41:35,68.7098,-52.8699,38.8,95,100,3.2
345,Kasangulu,CD,2021-07-22 19:41:37,-4.5911,15.1708,76.08,45,69,3.89
346,Madikeri,IN,2021-07-22 19:41:38,12.4167,75.7333,62.4,99,100,6.91
347,North Bend,US,2021-07-22 19:41:38,43.4065,-124.2243,79.25,62,1,17.27
348,Sinaloa,MX,2021-07-22 19:41:39,25.0,-107.5,96.12,54,0,1.01
349,Mariestad,SE,2021-07-22 19:41:39,58.7097,13.8237,70.29,65,6,10.74
350,Wittenheim,FR,2021-07-22 19:41:40,47.8078,7.337,73.94,87,0,3.38
351,Utinga,BR,2021-07-22 19:41:41,-5.8172,-35.3954,83.25,61,75,13.8
352,Taree,AU,2021-07-22 19:41:41,-31.9,152.4667,51.12,100,90,2.3
353,Nelson Bay,AU,2021-07-22 19:41:42,-32.7167,152.15,51.12,91,100,1.01
354,Sayyan,YE,2021-07-22 19:41:42,15.1718,44.3244,59.5,83,100,8.25
355,Shahrud,IR,2021-07-22 19:41:43,36.4182,54.9763,80.13,23,20,6.82
356,Port Blair,IN,2021-07-22 19:41:43,11.6667,92.75,82.18,85,100,21.52
357,Puerto Penasco,MX,2021-07-22 19:39:45,31.3167,-113.5333,87.91,78,45,15.99
358,Miraflores,MX,2021-07-22 19:41:44,19.2167,-98.8083,72.36,70,85,2.08
359,Anadyr,RU,2021-07-22 19:41:45,64.75,177.4833,52.3,66,20,5.99
360,East London,ZA,2021-07-22 19:41:45,-33.0153,27.9116,51.48,73,100,24.18
361,Fairbanks,US,2021-07-22 19:37:59,64.8378,-147.7164,75.6,54,75,4.61
362,Sabancuy,MX,2021-07-22 19:41:46,18.9667,-91.1833,94.41,44,0,5.48
363,Supaul,IN,2021-07-22 19:41:46,26.1167,86.6,82.98,83,21,7.47
364,Cabo San Lucas,MX,2021-07-22 19:41:47,22.8909,-109.9124,99.52,70,0,8.01
365,Boden,SE,2021-07-22 19:41:47,65.8252,21.6886,60.8,54,100,6.98
366,Zastron,ZA,2021-07-22 19:41:48,-30.3023,27.084,25.11,70,8,5.32
367,Killam,CA,2021-07-22 19:41:49,52.7834,-111.8518,69.39,59,7,4.61
368,Barranca,PE,2021-07-22 19:41:50,-10.75,-77.7667,66.18,74,15,11.23
369,Tessalit,ML,2021-07-22 19:36:59,20.1986,1.0114,81.54,54,100,28.12
370,Bubaque,GW,2021-07-22 19:41:51,11.2833,-15.8333,80.55,85,15,15.59
371,Veraval,IN,2021-07-22 19:41:52,20.9,70.3667,82.6,85,100,18.7
372,Zhuzhou,CN,2021-07-22 19:41:52,27.8333,113.15,80.73,72,16,2.13
373,Shizunai,JP,2021-07-22 19:41:53,42.3339,142.3669,65.84,93,99,4.99
374,Hambantota,LK,2021-07-22 19:41:53,6.1241,81.1185,80.58,77,100,21.47
375,Sao Joao Da Barra,BR,2021-07-22 19:41:54,-21.6403,-41.0511,75.29,70,30,9.35
376,Noyabrsk,RU,2021-07-22 19:41:55,63.1994,75.4507,62.1,67,100,8.23
377,Kawalu,ID,2021-07-22 19:41:55,-7.3817,108.2082,72.01,93,94,0.98
378,Broken Hill,AU,2021-07-22 19:37:13,-31.95,141.4333,42.51,93,90,6.91
379,Mildura,AU,2021-07-22 19:39:32,-34.2,142.15,44.56,93,90,5.75
380,Luderitz,NA,2021-07-22 19:41:56,-26.6481,15.1594,58.55,37,8,11.32
381,Hovd,MN,2021-07-22 19:41:57,48.0056,91.6419,74.01,27,98,4.25
382,Atambua,ID,2021-07-22 19:41:57,-9.1061,124.8925,66.18,73,2,4.25
383,Pappayiannis,GR,2021-07-22 19:41:58,40.8333,21.5,73.54,47,0,5.08
384,Putina,PE,2021-07-22 19:41:59,-15.4667,-69.4333,50.95,46,40,12.62
385,Pangody,RU,2021-07-22 19:41:59,65.85,74.4859,52.0,66,99,5.37
386,Sassandra,CI,2021-07-22 19:42:00,4.95,-6.0833,75.49,86,59,8.03
387,Chumikan,RU,2021-07-22 19:42:00,54.7183,135.315,63.5,85,96,3.83
388,Balabac,PH,2021-07-22 19:42:01,7.9868,117.0645,83.12,82,100,16.73
389,Arrecife,ES,2021-07-22 19:42:02,28.963,-13.5477,75.27,73,20,20.71
390,Palladam,IN,2021-07-22 19:42:02,10.9833,77.3,72.01,84,100,21.99
391,Mandalgovi,MN,2021-07-22 19:37:14,45.7625,106.2708,62.15,61,0,11.3
392,Pasni,PK,2021-07-22 19:42:03,25.2631,63.471,82.72,93,32,6.6
393,Atlantic City,US,2021-07-22 19:37:22,39.3643,-74.4229,83.26,49,20,4.61
394,Fortuna,US,2021-07-22 19:42:04,40.5982,-124.1573,66.92,74,1,4.0
395,Vao,NC,2021-07-22 19:42:04,-22.6667,167.4833,69.24,69,3,6.33
396,Kaeo,NZ,2021-07-22 19:42:04,-35.1,173.7833,47.32,97,22,2.8
397,Nakusp,CA,2021-07-22 19:42:05,50.2499,-117.8023,73.74,31,2,2.3
398,Nador,MA,2021-07-22 19:42:05,35.174,-2.9287,80.67,83,0,3.44
399,Tazovskiy,RU,2021-07-22 19:42:06,67.4667,78.7,44.31,87,63,10.8
400,Panevezys,LT,2021-07-22 19:42:07,55.7333,24.35,67.12,74,65,9.42
401,Ahipara,NZ,2021-07-22 19:42:07,-35.1667,173.1667,52.23,89,52,3.47
402,Innisfail,AU,2021-07-22 19:42:08,-17.5333,146.0333,61.32,86,16,3.78
403,Lagoa,PT,2021-07-22 19:42:08,39.05,-27.9833,67.32,73,0,11.39
404,Chirongui,YT,2021-07-22 19:42:09,-12.9319,45.1483,73.33,63,2,3.85
405,Lagos,NG,2021-07-22 19:37:16,6.5833,3.75,79.12,80,79,6.35
406,Whitianga,NZ,2021-07-22 19:42:09,-36.8333,175.7,46.02,89,17,3.27
407,Seoul,KR,2021-07-22 19:40:04,37.5683,126.9778,78.4,83,0,2.3
408,Havelock,US,2021-07-22 19:42:10,34.8791,-76.9013,89.98,78,40,5.01
409,Kuusamo,FI,2021-07-22 19:42:10,65.9667,29.1833,48.24,87,20,5.75
410,Bima,ID,2021-07-22 19:42:11,-8.4667,118.7167,70.54,94,2,4.34
411,Verkhnevilyuysk,RU,2021-07-22 19:42:12,63.4453,120.3167,60.06,86,52,2.77
412,Tobermory,CA,2021-07-22 19:42:12,45.2501,-81.6665,73.31,68,100,12.97
413,Xifeng,CN,2021-07-22 19:42:13,42.7372,124.7222,72.1,92,84,3.62
414,Poronaysk,RU,2021-07-22 19:42:13,49.2167,143.1167,64.8,94,99,0.65
415,Zhangjiakou,CN,2021-07-22 19:42:14,40.81,114.8794,64.49,85,12,4.43
416,Ust-Kulom,RU,2021-07-22 19:42:15,61.6864,53.6902,53.8,62,87,3.91
417,Ayorou,NE,2021-07-22 19:42:15,14.7308,0.9174,94.87,35,47,6.93
418,Kieta,PG,2021-07-22 19:42:16,-6.2167,155.6333,79.14,86,82,3.62
419,Dicabisagan,PH,2021-07-22 19:42:17,17.0818,122.4157,78.66,83,100,6.4
420,Mayo,US,2021-07-22 19:42:18,38.8876,-76.5119,85.24,47,75,8.99
421,Iwamizawa,JP,2021-07-22 19:42:18,43.2003,141.7597,69.64,92,100,2.84
422,Rio Verde De Mato Grosso,BR,2021-07-22 19:42:18,-18.9181,-54.8442,90.84,14,0,5.06
423,Pangoa,PE,2021-07-22 19:42:19,-12.1167,-73.0,82.9,45,7,4.47
424,Amuntai,ID,2021-07-22 19:42:20,-2.4177,115.2494,72.9,92,97,1.19
425,Sapele,NG,2021-07-22 19:42:20,5.8941,5.6767,75.79,84,100,3.87
426,Saint-Pierre,RE,2021-07-22 19:42:21,-21.3393,55.4781,67.68,68,0,9.22
427,Hay River,CA,2021-07-22 19:40:02,60.8156,-115.7999,60.78,88,90,4.61
428,Ucluelet,CA,2021-07-22 19:39:11,48.9329,-125.5528,73.09,77,35,1.99
429,Salalah,OM,2021-07-22 19:42:22,17.0151,54.0924,80.69,89,75,9.22
430,Cap Malheureux,MU,2021-07-22 19:42:22,-19.9842,57.6142,70.47,67,55,5.99
431,Sulangan,PH,2021-07-22 19:42:23,11.1373,123.7228,83.7,72,100,22.17
432,Quatre Cocos,MU,2021-07-22 19:42:23,-20.2078,57.7625,70.09,75,41,15.61
433,Rafaela,AR,2021-07-22 19:40:13,-31.2503,-61.4867,77.05,25,6,5.01
434,Roccastrada,IT,2021-07-22 19:42:24,43.0099,11.1665,75.4,75,0,2.42
435,Hayden,US,2021-07-22 19:38:33,47.766,-116.7866,77.31,32,1,8.05
436,Ormara,PK,2021-07-22 19:42:25,25.2088,64.6357,82.45,90,28,8.39
437,Mamakan,RU,2021-07-22 19:42:25,57.8161,114.0028,63.19,83,100,3.18
438,Kenai,US,2021-07-22 19:42:26,60.5544,-151.2583,59.02,92,90,11.5
439,Coari,BR,2021-07-22 19:42:26,-4.085,-63.1414,89.08,50,63,2.68
440,Kamina,CD,2021-07-22 19:42:27,-8.7386,24.9906,65.57,34,0,4.0
441,Sorong,ID,2021-07-22 19:42:28,-0.8833,131.25,78.22,87,100,7.34
442,Bac Lieu,VN,2021-07-22 19:42:29,9.285,105.7244,79.27,87,99,7.94
443,Buncrana,IE,2021-07-22 19:42:29,55.1333,-7.45,74.97,79,100,4.34
444,Aktau,KZ,2021-07-22 19:42:30,43.65,51.2,86.58,55,98,3.09
445,Ivanava,BY,2021-07-22 19:42:30,52.1451,25.5365,57.85,73,14,6.2
446,Piacabucu,BR,2021-07-22 19:42:31,-10.4056,-36.4344,75.4,76,0,10.56
447,Caravelas,BR,2021-07-22 19:42:31,-17.7125,-39.2481,72.91,65,9,9.22
448,Sulphur Springs,US,2021-07-22 19:42:32,33.1385,-95.6011,92.55,43,40,6.91
449,Waipawa,NZ,2021-07-22 19:42:33,-41.4122,175.5153,47.03,84,51,5.79
450,Colares,PT,2021-07-22 19:42:34,38.7992,-9.4469,74.88,66,0,16.11
451,Progreso,MX,2021-07-22 19:42:34,21.2833,-89.6667,91.51,63,4,19.64
452,Esperance,AU,2021-07-22 19:42:37,-33.8667,121.9,49.84,75,0,16.42
453,Touros,BR,2021-07-22 19:42:37,-5.1989,-35.4608,83.3,74,40,17.69
454,Mbini,GQ,2021-07-22 19:42:38,1.574,9.6134,80.44,81,100,9.69
455,Safranbolu,TR,2021-07-22 19:42:39,41.2508,32.6942,62.35,91,57,3.76
456,Bahia Honda,CU,2021-07-22 19:42:40,22.9036,-83.1592,88.61,61,3,12.35
457,Faya,SA,2021-07-22 19:42:40,18.3851,42.4509,64.51,81,97,8.43
458,Cap-Aux-Meules,CA,2021-07-22 19:42:41,47.3821,-61.8597,59.05,100,90,11.5
459,Pangnirtung,CA,2021-07-22 19:42:41,66.1451,-65.7125,48.2,81,75,20.71
460,Sitka,US,2021-07-22 19:42:42,57.0531,-135.33,57.09,77,90,12.66
461,Maniitsoq,GL,2021-07-22 19:42:43,65.4167,-52.9,42.19,97,100,15.95
462,Korla,CN,2021-07-22 19:42:43,41.7597,86.1469,87.89,20,93,6.64
463,Ust-Kuyga,RU,2021-07-22 19:42:44,70.0167,135.6,52.99,70,100,4.83
464,Saint-Joseph,RE,2021-07-22 19:42:44,-21.3667,55.6167,66.58,74,36,10.45
465,Rosetta,EG,2021-07-22 19:42:45,31.4044,30.4164,82.22,76,0,16.13
466,Odweyne,SO,2021-07-22 19:42:46,9.4092,45.064,79.03,41,90,16.78
467,Udachnyy,RU,2021-07-22 19:42:47,66.4167,112.4,60.42,69,52,4.16
468,Mednogorskiy,RU,2021-07-22 19:42:47,43.9178,41.1825,58.55,96,7,5.08
469,Yulara,AU,2021-07-22 19:42:47,-25.2406,130.9889,46.24,66,0,8.05
470,Toyooka,JP,2021-07-22 19:42:48,35.5333,134.8333,73.72,86,87,4.7
471,Boueni,YT,2021-07-22 19:42:48,-12.9025,45.0761,73.38,63,1,3.78
472,Kruisfontein,ZA,2021-07-22 19:42:49,-34.0033,24.7314,43.88,74,99,13.02
473,Kokstad,ZA,2021-07-22 19:42:50,-30.5472,29.4241,34.72,47,2,13.35
474,Sao Jose Da Coroa Grande,BR,2021-07-22 19:42:50,-8.8978,-35.1478,75.96,76,1,11.34
475,Kosa,RU,2021-07-22 19:42:51,59.9445,54.9977,55.08,97,99,4.23
476,Smithers,CA,2021-07-22 19:42:51,54.7804,-127.1743,57.52,72,75,2.3
477,Russell,US,2021-07-22 19:42:52,32.3502,-85.1999,90.79,65,40,0.0
478,Paramonga,PE,2021-07-22 19:42:53,-10.6667,-77.8333,66.94,75,14,11.7
479,Cartagena Del Chaira,CO,2021-07-22 19:42:53,1.3349,-74.8429,75.33,84,100,4.45
480,Grand Island,US,2021-07-22 19:42:54,40.925,-98.342,87.75,48,1,13.8
481,Wewak,PG,2021-07-22 19:42:54,-3.5534,143.6268,78.1,88,80,5.57
482,Oriximina,BR,2021-07-22 19:42:55,-1.7656,-55.8661,90.66,47,62,7.74
483,Gayny,RU,2021-07-22 19:42:56,60.3071,54.3241,54.43,90,98,4.97
484,Monterey,US,2021-07-22 19:42:57,36.2505,-121.2516,91.71,14,3,9.28
485,Bhainsa,IN,2021-07-22 19:42:57,26.9548,76.9012,82.89,70,87,0.56
486,Bonthe,SL,2021-07-22 19:42:58,7.5264,-12.505,76.26,89,75,8.41
487,Puerto Escondido,MX,2021-07-22 19:42:58,15.85,-97.0667,89.26,61,62,8.1
488,Gamba,GA,2021-07-22 19:38:35,-2.65,10.0,71.47,82,42,8.52
489,Los Llanos De Aridane,ES,2021-07-22 19:42:59,28.6585,-17.9182,69.55,85,0,16.11
490,Dalbandin,PK,2021-07-22 19:43:00,28.8947,64.4101,91.18,11,0,3.74
491,Rancho Palos Verdes,US,2021-07-22 19:43:02,33.7445,-118.387,94.98,74,20,1.99
492,Adre,TD,2021-07-22 19:43:02,13.4667,22.2,71.47,86,99,6.85
493,West Odessa,US,2021-07-22 19:43:02,31.8424,-102.4988,90.05,38,40,10.36
494,Kahului,US,2021-07-22 19:43:03,20.8947,-156.47,81.97,67,40,14.97
495,Yumen,CN,2021-07-22 19:43:04,40.2833,97.2,81.3,34,23,16.31
496,Boa Vista,BR,2021-07-22 19:39:47,2.8197,-60.6733,82.38,74,75,2.3
497,Itupiranga,BR,2021-07-22 19:43:05,-5.1347,-49.3267,97.12,31,7,3.87
498,Nieuw Amsterdam,SR,2021-07-22 19:43:05,5.8833,-55.0833,88.14,83,75,18.41
499,Mazagao,BR,2021-07-22 19:43:06,-0.115,-51.2894,89.65,79,98,5.23
500,Venice,US,2021-07-22 19:42:40,27.0998,-82.4543,96.06,68,1,13.8
501,Codajas,BR,2021-07-22 19:43:07,-3.8367,-62.0569,85.57,60,78,0.58
502,Tripoli,LY,2021-07-22 19:43:07,32.8752,13.1875,79.48,69,0,8.16
503,Kapit,MY,2021-07-22 19:43:08,2.0167,112.9333,73.38,88,99,0.83
504,Kamaishi,JP,2021-07-22 19:43:08,39.2667,141.8833,73.13,96,90,4.5
505,Axim,GH,2021-07-22 19:43:09,4.8699,-2.2405,76.03,83,27,8.68
506,Peniche,PT,2021-07-22 19:43:10,39.3558,-9.3811,72.88,81,93,7.65
507,Adrar,MR,2021-07-22 19:39:20,20.5022,-10.0711,97.09,10,19,9.31
508,Itaperucu,BR,2021-07-22 19:43:10,-25.22,-49.3478,71.01,60,0,2.08
509,Pontianak,ID,2021-07-22 19:43:11,-0.0333,109.3333,76.98,100,90,1.14
510,Miri,MY,2021-07-22 19:43:11,4.4148,114.0089,75.34,100,40,2.3
511,Muroto,JP,2021-07-22 19:43:12,33.2833,134.15,77.9,87,100,13.35
512,Manakara,MG,2021-07-22 19:43:13,-22.1333,48.0167,65.23,91,3,5.97
513,Julio De Castilhos,BR,2021-07-22 19:43:13,-29.2269,-53.6817,62.98,71,0,5.66
514,Tura,IN,2021-07-22 19:43:15,25.5198,90.2201,75.27,96,100,5.35
515,Sumbe,AO,2021-07-22 19:43:16,-11.2061,13.8437,69.94,90,52,4.36
516,Bahia Blanca,AR,2021-07-22 19:40:05,-38.7196,-62.2724,65.77,36,100,9.69
517,Tahta,EG,2021-07-22 19:43:16,26.7693,31.5021,93.52,26,0,12.93
518,Labytnangi,RU,2021-07-22 19:43:17,66.6572,66.4183,45.14,66,1,4.27
519,Rujewa,TZ,2021-07-22 19:43:17,-8.7,34.3833,66.38,66,17,10.25
520,Riberalta,BO,2021-07-22 19:43:18,-10.9833,-66.1,89.8,40,0,13.8
521,Kibre Mengist,ET,2021-07-22 19:43:19,5.8833,38.9833,58.39,81,54,2.53
522,Kupang,ID,2021-07-22 19:43:19,-10.1667,123.5833,70.61,79,0,5.23
523,Muros,ES,2021-07-22 19:43:20,42.7762,-9.0603,68.5,83,68,1.14
524,Yerbogachen,RU,2021-07-22 19:43:21,61.2767,108.0108,57.27,91,100,4.07
525,Chase,CA,2021-07-22 19:43:21,50.8165,-119.6857,76.32,29,47,2.71
526,Sfantu Gheorghe,RO,2021-07-22 19:43:22,45.8667,25.7833,60.26,85,84,2.89
527,Dubti,ET,2021-07-22 19:43:22,11.7361,41.0853,89.28,43,99,7.29
528,Mareeba,AU,2021-07-22 19:43:23,-17.0,145.4333,57.92,94,79,1.19
529,San Pedro,PH,2021-07-22 19:43:24,14.35,121.0167,80.15,95,75,6.91
530,Makakilo City,US,2021-07-22 19:43:24,21.3469,-158.0858,82.72,59,20,9.22
531,Malpura,IN,2021-07-22 19:43:25,26.2833,75.3833,84.13,69,100,5.66
532,Muli,MV,2021-07-22 19:43:25,2.9167,73.5667,82.47,75,98,12.17
533,Tungor,RU,2021-07-22 19:43:26,53.3808,142.9564,63.61,94,39,4.38
534,Kerman,IR,2021-07-22 19:43:26,30.2832,57.0788,75.06,14,0,2.3
535,Antofagasta,CL,2021-07-22 19:42:21,-23.65,-70.4,58.28,70,37,6.11
536,Port Moresby,PG,2021-07-22 19:43:27,-9.4431,147.1797,72.61,88,51,8.41
537,Tindivanam,IN,2021-07-22 19:43:28,12.25,79.65,82.63,57,100,17.87
538,Sao Filipe,CV,2021-07-22 19:43:28,14.8961,-24.4956,75.22,88,21,7.47
539,Swan Hill,AU,2021-07-22 19:43:29,-35.3378,143.5544,43.09,95,100,7.99
540,Tacuati,PY,2021-07-22 19:43:29,-23.45,-56.5833,84.47,23,0,5.17
541,Garowe,SO,2021-07-22 19:43:30,8.4054,48.4845,86.38,39,93,26.42
542,Tiznit,MA,2021-07-22 19:43:31,29.5833,-9.5,86.25,32,21,1.72
543,Kusa,RU,2021-07-22 19:43:32,55.3383,59.4406,62.04,96,100,4.29
544,Montrose,US,2021-07-22 19:43:32,38.4166,-108.2673,76.53,38,94,6.8
545,Asau,RO,2021-07-22 19:43:33,46.4333,26.4,62.4,86,30,3.94
546,Lokoja,NG,2021-07-22 19:43:33,7.8024,6.743,75.0,86,100,3.36
547,Sokoto,NG,2021-07-22 19:43:34,13.0609,5.239,89.02,46,92,11.23
548,Araxa,BR,2021-07-22 19:43:35,-19.5933,-46.9406,80.56,26,0,6.91
549,Nanortalik,GL,2021-07-22 19:43:37,60.1432,-45.2371,45.27,89,62,10.58
550,Marienburg,PL,2021-07-22 19:43:37,54.0359,19.0266,66.88,69,100,2.95
551,Ambon,ID,2021-07-22 19:43:38,-3.6954,128.1814,75.34,94,40,2.3
552,Huarmey,PE,2021-07-22 19:43:39,-10.0681,-78.1522,69.17,72,2,12.24
553,Kendari,ID,2021-07-22 19:43:39,-3.945,122.4989,72.16,94,74,2.75
554,Kralendijk,BQ,2021-07-22 19:43:40,12.15,-68.2667,87.78,66,40,21.85
555,Churapcha,RU,2021-07-22 19:43:41,62.0025,132.4325,61.16,78,100,1.05
556,Hegang,CN,2021-07-22 19:43:41,47.4,130.3667,72.84,79,97,2.64
557,Markapur,IN,2021-07-22 19:43:42,15.7333,79.2833,76.51,78,100,20.11
558,Manokwari,ID,2021-07-22 19:43:42,-0.8667,134.0833,77.85,82,86,5.97
559,Praia,CV,2021-07-22 19:35:07,14.9215,-23.5087,81.14,69,20,14.97
